,movieId,mean,count,title
4471,6615,2.3333333333333335,9,Freddy vs. Jason (2003)
4472,6616,2.75,2,Grind (2003)
4473,6617,3.9444444444444446,9,Open Range (2003)
4474,6618,3.823529411764706,17,Shaolin Soccer (Siu lam juk kau) (2001)
4475,6619,2.9166666666666665,6,Uptown Girls (2003)
4476,6620,3.8333333333333335,18,American Splendor (2003)
4477,6624,1.9,5,Agent Cody Banks (2003)
4478,6625,2.5,4,Camp Nowhere (1994)
4479,6628,2.0,1,Hot Dog... The Movie (1984)
4480,6629,3.5,3,House of Wax (1953)
4481,6631,1.5,2,Man's Best Friend (1993)
4482,6636,3.75,4,"Sure Thing, The (1985)"
4483,6638,2.1666666666666665,3,Valley Girl (1983)
4484,6639,3.4285714285714284,7,Wait Until Dark (1967)
4485,6643,2.625,4,Tokyo Story (Tôkyô monogatari) (1953)
4486,6644,4.0,1,"Green Ray, The (Rayon vert, Le) (1986)"
4487,6645,3.7857142857142856,7,THX 1138 (1971)
4488,6650,3.3333333333333335,3,Kind Hearts and Coronets (1949)
4489,6654,3.5,1,Atragon (Kaitei Gunkan) (1963)
4490,6656,4.0,1,Attack of the Puppet People (1958)
4491,6658,3.375,4,10 (1979)
4492,6659,3.4375,16,Tremors (1990)
4493,6660,3.5,1,"Red Shoes, The (1948)"
4494,6662,3.4545454545454546,11,"Pink Panther, The (1963)"
4495,6663,3.4,5,"Pink Panther Strikes Again, The (1976)"
4496,6664,3.5,6,Commando (1985)
4497,6665,4.5,1,Dracula (1979)
4498,6666,4.3,5,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)"
4499,6667,3.5,1,Waco: The Rules of Engagement (1997)
4500,6669,3.4166666666666665,6,Ikiru (1952)
4501,6670,2.25,2,Comic Book Villains (2002)
4502,6671,4.0,1,"Angel at My Table, An (1990)"
4503,6678,3.5,1,"Handmaid's Tale, The (1990)"
4504,6679,4.0,1,Revolution OS (2001)
4505,6684,4.0,2,Death in Venice (Morte a Venezia) (1971)
4506,6686,2.7,5,"Medallion, The (2003)"
4507,6687,2.0,4,My Boss's Daughter (2003)
4508,6688,3.5,1,Autumn Spring (Babí léto) (2001)
4509,6689,4.0,1,"Battle of Shaker Heights, The (2003)"
4510,6691,2.5,1,Dust (2001)
4511,6692,2.0,1,Stoked: The Rise and Fall of Gator (2002)
4512,6695,1.875,4,Jeepers Creepers 2 (2003)
4513,6696,2.5,1,Bollywood/Hollywood (2002)
4514,6699,3.0,1,Once Upon a Time in the Midlands (2002)
4515,6702,2.3,5,Dickie Roberts: Former Child Star (2003)
4516,6705,2.5,1,Party Monster (2003)
4517,6706,3.5,1,Taking Sides (2001)
4518,6707,2.875,8,Cabin Fever (2002)
4519,6708,3.7205882352941178,34,Matchstick Men (2003)
4520,6709,3.2142857142857144,14,Once Upon a Time in Mexico (2003)
4521,6710,3.625,4,Dummy (2002)
4522,6711,4.033783783783784,74,Lost in Translation (2003)
4523,6713,3.8,5,Millennium Actress (Sennen joyû) (2001)
4524,6715,3.5,1,Children of the Night (1991)
4525,6718,2.5,1,Gotcha! (1985)
4526,6720,2.5,2,Kuffs (1992)
4527,6721,3.357142857142857,7,Once Upon a Time in China (Wong Fei Hung) (1991)
4528,6722,2.5,1,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)
4529,6723,3.0,2,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993)
4530,6724,3.6,5,Paper Moon (1973)
4531,6731,3.625,8,Day of the Dead (1985)
4532,6732,3.75,2,"Hello, Dolly! (1969)"
4533,6734,2.0,2,Memoirs of an Invisible Man (1992)
4534,6744,2.25,4,Once Bitten (1985)
4535,6746,2.0,1,Squirm (1976)
4536,6748,3.0,1,"Brood, The (1979)"
4537,6750,2.8333333333333335,3,Anything Else (2003)
4538,6751,2.5,1,Cold Creek Manor (2003)
4539,6752,3.5,1,"Fighting Temptations, The (2003)"
4540,6753,3.5,12,Secondhand Lions (2003)
4541,6754,3.5,33,Underworld (2003)
4542,6755,3.3214285714285716,14,Bubba Ho-tep (2002)
4543,6760,3.0,2,In This World (2002)
4544,6763,2.4285714285714284,7,Duplex (2003)
4545,6764,3.1470588235294117,17,"Rundown, The (2003)"
4546,6765,3.2777777777777777,9,Under the Tuscan Sun (2003)
4547,6768,4.0,1,Luther (2003)
4548,6769,3.0,1,Mambo Italiano (2003)
4549,6770,3.5,2,My Life Without Me (2003)
4550,6772,3.0,1,To Be and to Have (Être et avoir) (2002)
4551,6773,3.7045454545454546,22,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)"
4552,6774,3.6875,8,Videodrome (1983)
4553,6775,4.0,1,Life and Debt (2001)
4554,6776,4.166666666666667,3,Lagaan: Once Upon a Time in India (2001)
4555,6777,3.6,5,Judgment at Nuremberg (1961)
4556,6780,3.25,2,"Brief History of Time, A (1991)"
4557,6782,4.0,1,Leningrad Cowboys Go America (1989)
4558,6783,3.5,3,"Rules of the Game, The (La règle du jeu) (1939)"
4559,6785,3.75,4,Seven Brides for Seven Brothers (1954)
4560,6786,3.875,4,Kiss of the Spider Woman (1985)
4561,6787,4.018518518518518,27,All the President's Men (1976)
4562,6788,2.0,1,Angie (1994)
4563,6789,4.0,1,"Apartment, The (Appartement, L') (1996)"
4564,6790,3.5,3,Avalon (2001)
4565,6791,4.4,5,Babette's Feast (Babettes gæstebud) (1987)
4566,6793,1.7727272727272727,11,Beethoven (1992)
4567,6794,1.5,5,Beethoven's 2nd (1993)
4568,6796,3.7222222222222223,18,Boyz N the Hood (1991)
4569,6797,3.0,1,Bugsy (1991)
4570,6798,2.75,2,Bugsy Malone (1976)
4571,6800,2.3333333333333335,3,Cobra (1986)
4572,6803,3.5,1,Phenomena (a.k.a. Creepers) (1985)
4573,6804,2.0,1,Crimewave (1985)
4574,6807,3.95,40,Monty Python's The Meaning of Life (1983)
4575,6808,4.0,4,Where Eagles Dare (1968)
4576,6809,3.0,1,Tightrope (1984)
4577,6810,2.5,5,Sleeping with the Enemy (1991)
4578,6811,2.5,5,PCU (1994)
4579,6812,2.25,2,"Rookie, The (1990)"
4580,6814,3.0,1,City Heat (1984)
4581,6816,4.0,1,Three O'Clock High (1987)
4582,6817,3.0,1,"White Hunter, Black Heart (1990)"
4583,6818,5.0,2,Come and See (Idi i smotri) (1985)
4584,6820,4.0,6,Ginger Snaps (2000)
4585,6821,3.0,1,More American Graffiti (1979)
4586,6827,0.8333333333333334,3,It's Pat (1994)
4587,6832,3.6,5,Regarding Henry (1991)
4588,6835,5.0,1,Alien Contamination (1980)
4589,6836,3.5,1,"Amazing Transparent Man, The (1960)"
4590,6837,3.0,1,Love Affair (1939)
4591,6850,2.3333333333333335,3,Leap of Faith (1992)
4592,6851,2.75,2,"Gas, Food, Lodging (1992)"
4593,6852,3.625,4,In Cold Blood (1967)
4594,6853,1.0,1,Campus Man (1987)
4595,6856,4.0,2,Yankee Doodle Dandy (1942)
4596,6857,3.769230769230769,13,Ninja Scroll (Jûbei ninpûchô) (1995)
4597,6858,3.75,2,Knife in the Water (Nóz w wodzie) (1962)
4598,6860,2.0,1,Mobsters (1991)
4599,6862,3.5,2,Out of Time (2003)
4600,6863,3.4015151515151514,66,School of Rock (2003)
4601,6867,3.5833333333333335,12,"Station Agent, The (2003)"
4602,6868,3.4285714285714284,7,Wonderland (2003)
4603,6869,3.8333333333333335,3,Bus 174 (Ônibus 174) (2002)
4604,6870,3.7115384615384617,52,Mystic River (2003)
4605,6872,1.125,4,"House of the Dead, The (2003)"
4606,6873,3.175,20,Intolerable Cruelty (2003)
4607,6874,3.9618320610687023,131,Kill Bill: Vol. 1 (2003)
4608,6879,3.4411764705882355,17,Runaway Jury (2003)
4609,6880,1.8571428571428572,7,"Texas Chainsaw Massacre, The (2003)"
4610,6881,3.0714285714285716,7,Pieces of April (2003)
4611,6882,2.5,1,Returner (Ritaanaa) (2002)
4612,6883,3.0,1,Sylvia (2003)
4613,6884,3.0,2,Veronica Guerin (2003)
4614,6885,2.8333333333333335,3,In the Cut (2003)
4615,6886,3.5,1,Beyond Borders (2003)
4616,6887,4.1,5,Radio (2003)
4617,6888,2.275,20,Scary Movie 3 (2003)
4618,6889,3.0,2,Brother Bear (2003)
4619,6890,3.5555555555555554,9,Elephant (2003)
4620,6893,3.85,10,"Italian Job, The (1969)"
4621,6898,3.3333333333333335,3,Sweet Sixteen (2002)
4622,6899,3.5,1,Alien from L.A. (1988)
4623,6902,4.0,2,Interstate 60 (2002)
4624,6909,3.25,2,"Eye, The (Gin gwai) (Jian gui) (2002)"
4625,6911,3.5,1,"Jolson Story, The (1946)"
4626,6912,3.5,1,You'll Never Get Rich (1941)
4627,6918,3.75,2,"Unvanquished, The (Aparajito) (1957)"
4628,6920,3.5,3,"Cercle Rouge, Le (Red Circle, The) (1970)"
4629,6927,4.0,1,"Human Stain, The (2003)"
4630,6932,3.5,7,Shattered Glass (2003)
4631,6934,3.151898734177215,79,"Matrix Revolutions, The (2003)"
4632,6935,4.0,1,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)"
4633,6936,3.6923076923076925,39,Elf (2003)
4634,6938,4.0,1,Billabong Odyssey (2003)
4635,6939,4.0,1,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999)
4636,6942,3.788135593220339,59,Love Actually (2003)
4637,6944,3.5,13,Father of the Bride (1991)
4638,6945,4.25,2,My Architect: A Son's Journey (2003)
4639,6946,2.75,2,Looney Tunes: Back in Action (2003)
4640,6947,3.638888888888889,36,Master and Commander: The Far Side of the World (2003)
4641,6948,4.0,1,Tupac: Resurrection (2003)
4642,6949,3.5,1,"Big Empty, The (2003)"
4643,6950,3.6666666666666665,3,"Missing, The (2003)"
4644,6951,2.1,5,"Cat in the Hat, The (2003)"
4645,6952,3.111111111111111,9,Gothika (2003)
4646,6953,3.3,25,21 Grams (2003)
4647,6954,4.0,3,"Barbarian Invasions, The (Les invasions barbares) (2003)"
4648,6957,3.3653846153846154,26,Bad Santa (2003)
4649,6958,2.5,10,"Haunted Mansion, The (2003)"
4650,6959,2.0,3,Timeline (2003)
4651,6961,4.0,1,Damage (Fatale) (1992)
4652,6962,3.5,1,OT: Our Town (2002)
4653,6963,4.25,2,Devil's Playground (2002)
4654,6965,3.5,1,Journeys with George (2002)
4655,6966,3.8333333333333335,3,Darkman (1990)
4656,6967,0.5,1,Dead of Night (1945)
4657,6969,4.5,1,"Dernier Combat, Le (Last Battle, The) (1983)"
4658,6970,3.75,2,Desk Set (1957)
4659,6971,4.0,1,Europa (Zentropa) (1991)
4660,6973,2.5,1,Final Analysis (1992)
4661,6974,3.0,6,"Freshman, The (1990)"
4662,6975,3.2,5,Funny Games (1997)
4663,6978,3.25,4,Slacker (1991)
4664,6979,3.3095238095238093,21,WarGames (1983)
4665,6981,3.75,2,"Ordet (Word, The) (1955)"
4666,6982,3.5,1,Forbidden Games (Jeux interdits) (1952)
4667,6983,5.0,1,Jane Eyre (1944)
4668,6984,4.0,1,"Tale of Two Cities, A (1935)"
4669,6985,3.9,5,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)"
4670,6986,3.0,1,Ben-Hur: A Tale of the Christ (1925)
4671,6987,3.857142857142857,7,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)"
4672,6989,3.5,4,Gorky Park (1983)
4673,6990,3.5,1,The Great Train Robbery (1978)
4674,6992,2.75,2,Guarding Tess (1994)
4675,6993,3.769230769230769,13,Hannah and Her Sisters (1986)
4676,6994,3.25,2,"Hard Way, The (1991)"
4677,6996,1.8571428571428572,7,Highlander II: The Quickening (1991)
4678,6997,3.0,2,Hoffa (1992)
4679,6998,2.0,1,House of Cards (1993)
4680,6999,2.25,2,Housesitter (1992)
4681,7000,3.0,4,Hudson Hawk (1991)
4682,7001,3.75,6,Invasion of the Body Snatchers (1978)
4683,7004,2.8823529411764706,17,Kindergarten Cop (1990)
4684,7005,1.5,1,King Ralph (1991)
4685,7007,3.5,8,"Last Boy Scout, The (1991)"
4686,7008,4.5,5,Last Tango in Paris (Ultimo tango a Parigi) (1972)
4687,7009,3.3333333333333335,3,Lorenzo's Oil (1992)
4688,7010,3.5,3,"Lover, The (Amant, L') (1992)"
4689,7012,3.0,1,Mr. Destiny (1990)
4690,7013,4.0,7,"Night of the Hunter, The (1955)"
4691,7015,3.1666666666666665,3,Only the Lonely (1991)
4692,7016,1.5,3,Over the Top (1987)
4693,7017,3.5,3,Passenger 57 (1992)
4694,7018,3.9,5,Presumed Innocent (1990)
4695,7019,2.75,2,Project X (1987)
4696,7022,3.933333333333333,30,Battle Royale (Batoru rowaiaru) (2000)
4697,7023,4.5,1,"Wedding Banquet, The (Xi yan) (1993)"
4698,7024,3.6666666666666665,3,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)"
4699,7025,3.75,2,"Midnight Clear, A (1992)"
4700,7026,2.375,4,Summer School (1987)
4701,7027,3.2,5,Silverado (1985)
4702,7028,3.5714285714285716,7,Quick Change (1990)
4703,7030,2.75,2,Radio Flyer (1992)
4704,7031,4.0,1,"Real McCoy, The (1993)"
4705,7032,4.0,1,Revenge (1990)
4706,7033,3.125,4,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)"
4707,7034,3.8125,8,Show Me Love (Fucking Åmål) (1998)
4708,7036,3.142857142857143,7,Teen Wolf (1985)
4709,7037,4.5,1,High Heels (Tacones lejanos) (1991)
4710,7038,4.0,1,Things You Can Tell Just by Looking at Her (2000)
4711,7040,2.5,1,To Live and Die in L.A. (1985)
4712,7041,2.5,1,Trapped in Paradise (1994)
4713,7044,3.8,5,Wild at Heart (1990)
4714,7045,3.1666666666666665,3,"Witches, The (1990)"
4715,7046,2.5,11,"Witches of Eastwick, The (1987)"
4716,7047,2.5,1,Year of the Dragon (1985)
4717,7048,3.375,4,Nothing to Lose (1997)
4718,7049,3.0,1,Flying Down to Rio (1933)
4719,7050,3.75,2,Follow the Fleet (1936)
4720,7051,3.5,2,"What's New, Pussycat (1965)"
4721,7052,3.0,1,Mary of Scotland (1936)
4722,7053,4.0,1,Roberta (1935)
4723,7054,3.5,2,Little Women (1949)
4724,7055,4.0,1,Swing Time (1936)
4725,7056,4.25,2,"Public Enemy, The (1931)"
4726,7057,3.5,1,"Midsummer Night's Dream, A (1935)"
4727,7058,3.5,1,Life with Father (1947)
4728,7059,3.75,2,National Velvet (1944)
4729,7060,4.0,3,Jesus Christ Superstar (1973)
4730,7061,4.0,1,Dark Victory (1939)
4731,7062,4.0,1,Birdman of Alcatraz (1962)
4732,7063,4.0,8,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)"
4733,7064,3.25,6,Beauty and the Beast (La belle et la bête) (1946)
4734,7065,2.0,1,"Birth of a Nation, The (1915)"
4735,7067,3.25,2,Juliet of the Spirits (Giulietta degli spiriti) (1965)
4736,7069,3.5,4,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)"
4737,7070,4.0,1,Red River (1948)
4738,7071,5.0,1,"Woman Under the Influence, A (1974)"
4739,7072,3.5,3,Stagecoach (1939)
4740,7073,2.5,1,"Shot in the Dark, A (1964)"
4741,7074,3.5,1,"Navigator, The (1924)"
4742,7075,3.5,1,"Court Jester, The (1956)"
4743,7076,3.875,8,Bullitt (1968)
4744,7078,3.8333333333333335,3,Jezebel (1938)
4745,7079,3.5,2,"Hunchback of Notre Dame, The (1939)"
4746,7080,4.0,3,42nd Street (1933)
4747,7082,3.75,2,That Touch of Mink (1962)
4748,7083,3.0,1,Sweet Dreams (1985)
4749,7084,3.75,4,"Play It Again, Sam (1972)"
4750,7085,3.25,2,Send Me No Flowers (1964)
4751,7086,3.5,1,Pygmalion (1938)
4752,7087,4.0,2,"Passage to India, A (1984)"
4753,7088,4.0,1,Black Orpheus (Orfeu Negro) (1959)
4754,7089,4.0,2,Amarcord (1973)
4755,7090,3.9210526315789473,38,Hero (Ying xiong) (2002)
4756,7091,4.0,2,Horse Feathers (1932)
4757,7092,3.5,2,Anna Karenina (1935)
4758,7093,3.75,2,"Front Page, The (1974)"
4759,7096,5.0,1,Rivers and Tides (2001)
4760,7099,4.0,23,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)
4761,7101,3.0,6,Doc Hollywood (1991)
4762,7102,2.5,4,Dragnet (1987)
4763,7103,3.5,1,Madhouse (1990)
4764,7104,2.6666666666666665,3,1941 (1979)
4765,7107,2.75,2,Foul Play (1978)
4766,7108,3.25,2,Crime Story (Zhong an zu) (1993)
4767,7109,3.0,1,Beyond the Clouds (Al di là delle nuvole) (1996)
4768,7114,0.5,1,"Collector, The (1965)"
4769,7115,2.6,5,Deep Red (Profondo rosso) (1975)
4770,7116,3.125,4,Diabolique (Les diaboliques) (1955)
4771,7117,2.3,5,Leprechaun (1993)
4772,7118,3.75,2,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987)
4773,7121,4.75,4,Adam's Rib (1949)
4774,7122,5.0,1,King of Hearts (1966)
4775,7123,3.4444444444444446,9,Naked Lunch (1991)
4776,7124,3.1666666666666665,3,Grass (1999)
4777,7125,2.0,1,Spring Forward (1999)
4778,7127,3.5,1,Run (1991)
4779,7131,3.0,1,"Summer Place, A (1959)"
4780,7132,4.111111111111111,9,"Night at the Opera, A (1935)"
4781,7134,4.0,1,"Element of Crime, The (Forbrydelsens Element) (1984)"
4782,7137,3.55,10,"Cooler, The (2003)"
4783,7139,3.857142857142857,7,In America (2002)
4784,7141,4.0,1,My Flesh and Blood (2003)
4785,7142,3.0,3,Honey (2003)
4786,7143,3.903225806451613,62,"Last Samurai, The (2003)"
4787,7147,3.8333333333333335,69,Big Fish (2003)
4788,7149,3.6470588235294117,17,Something's Gotta Give (2003)
4789,7150,2.8,10,Stuck on You (2003)
4790,7151,3.375,12,Girl with a Pearl Earring (2003)
4791,7153,4.118918918918919,185,"Lord of the Rings: The Return of the King, The (2003)"
4792,7154,2.8,10,Mona Lisa Smile (2003)
4793,7155,2.625,8,Calendar Girls (2003)
4794,7156,4.3076923076923075,13,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)"
4795,7158,3.7777777777777777,9,House of Sand and Fog (2003)
4796,7160,3.5294117647058822,17,Monster (2003)
4797,7161,1.9375,8,Cheaper by the Dozen (2003)
4798,7162,3.2916666666666665,12,Cold Mountain (2003)
4799,7163,2.911764705882353,17,Paycheck (2003)
4800,7164,3.0833333333333335,6,Peter Pan (2003)
4801,7165,3.0,1,"Company, The (2003)"
4802,7167,3.0,1,Japanese Story (2003)
4803,7169,3.9375,8,Chasing Liberty (2004)
4804,7171,3.5,2,Aileen: Life and Death of a Serial Killer (2003)
4805,7173,3.0416666666666665,24,Along Came Polly (2004)
4806,7175,2.25,2,Torque (2004)
4807,7176,3.5,1,Crimson Gold (Talaye sorgh) (2003)
4808,7177,3.5,1,Osama (2003)
4809,7178,3.0,1,"Great Gatsby, The (1974)"
4810,7179,2.5,1,Wuthering Heights (1992)
4811,7181,3.5,1,Ship of Fools (1965)
4812,7184,4.5,1,This Property is Condemned (1966)
4813,7190,3.5,1,Jane Eyre (1970)
4814,7191,2.0,1,Blame It on the Bellboy (1992)
4815,7192,3.0,2,Only the Strong (1993)
4816,7193,3.0,2,"Adventures of Ford Fairlane, The (1990)"
4817,7202,3.0,1,Beyond Re-Animator (2003)
4818,7205,3.0,1,"Wind and the Lion, The (1975)"
4819,7206,3.8333333333333335,3,Mon Oncle (My Uncle) (1958)
4820,7208,3.75,2,Dr. Jekyll and Mr. Hyde (1941)
4821,7209,3.5,3,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)"
4822,7211,3.5,1,People Will Talk (1951)
4823,7212,4.25,2,I Was a Male War Bride (1949)
4824,7215,3.5,4,To Have and Have Not (1944)
4825,7216,4.166666666666667,3,High Sierra (1941)
4826,7217,4.0,1,Dark Passage (1947)
4827,7218,4.5,1,"Ox-Bow Incident, The (1943)"
4828,7219,4.0,1,They Drive by Night (1940)
4829,7222,3.25,2,Reefer Madness (a.k.a. Tell Your Children) (1938)
4830,7223,2.5,1,D.O.A. (1950)
4831,7225,3.6666666666666665,3,Pumping Iron (1977)
4832,7228,2.5,4,Cool World (1992)
4833,7234,4.25,6,"Strada, La (1954)"
4834,7235,3.4166666666666665,6,Ichi the Killer (Koroshiya 1) (2001)
4835,7236,4.0,3,"Boy and His Dog, A (1975)"
4836,7238,4.0,1,Ashes and Diamonds (Popiól i diament) (1958)
4837,7243,3.5,1,Intolerance: Love's Struggle Throughout the Ages (1916)
4838,7245,1.0,1,Tormented (1960)
4839,7247,3.4545454545454546,11,Chitty Chitty Bang Bang (1968)
4840,7248,3.5,1,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)"
4841,7251,4.0,1,Where the Day Takes You (1992)
4842,7254,3.630434782608696,46,The Butterfly Effect (2004)
4843,7255,2.8125,8,Win a Date with Tad Hamilton! (2004)
4844,7256,4.0,8,Touching the Void (2003)
4845,7257,2.0,4,"Big Bounce, The (2004)"
4846,7258,2.75,4,"Perfect Score, The (2004)"
4847,7259,2.125,4,You Got Served (2004)
4848,7260,3.5,1,Latter Days (2003)
4849,7261,2.1666666666666665,3,Barbershop 2: Back in Business (2004)
4850,7262,2.0,1,Catch That Kid (2004)
4851,7263,3.35,10,Miracle (2004)
4852,7264,4.0,1,An Amazing Couple (2002)
4853,7265,3.730769230769231,13,"Dreamers, The (2003)"
4854,7266,4.0,1,"Lost Skeleton of Cadavra, The (2002)"
4855,7282,1.0,1,"Hip Hop Witch, Da (2000)"
4856,7285,3.611111111111111,9,Thirteen (2003)
4857,7292,2.5,1,Best Defense (1984)
4858,7293,3.5531914893617023,47,50 First Dates (2004)
4859,7294,3.25,4,Welcome to Mooseport (2004)
4860,7297,3.6666666666666665,3,Kitchen Stories (Salmer fra kjøkkenet) (2003)
4861,7299,3.6666666666666665,3,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003)
4862,7301,3.5,3,Diary of a Country Priest (Journal d'un curé de campagne) (1951)
4863,7302,3.5,1,"Thief of Bagdad, The (1924)"
4864,7303,4.0,4,The Diary of Anne Frank (1959)
4865,7304,4.0,1,Allegro non troppo (1977)
4866,7305,2.5,2,Black Widow (1987)
4867,7306,3.0,1,"Herod's Law (Ley de Herodes, La) (2000)"
4868,7307,3.0,2,Flesh & Blood (1985)
4869,7308,2.5,1,King Solomon's Mines (1985)
4870,7310,3.3333333333333335,3,Raw Deal (1986)
4871,7311,3.6666666666666665,3,"Goodbye, Mr. Chips (1939)"
4872,7312,0.5,1,"Follow Me, Boys! (1966)"
4873,7315,2.0,2,Against the Ropes (2004)
4874,7316,2.375,4,Confessions of a Teenage Drama Queen (2004)
4875,7317,3.1333333333333333,15,EuroTrip (2004)
4876,7318,2.6153846153846154,13,"Passion of the Christ, The (2004)"
4877,7319,2.0833333333333335,6,Club Dread (2004)
4878,7320,3.4,5,Dirty Dancing: Havana Nights (2004)
4879,7321,2.75,2,Twisted (2004)
4880,7323,3.8043478260869565,23,"Good bye, Lenin! (2003)"
4881,7324,3.3181818181818183,11,Hidalgo (2004)
4882,7325,3.2857142857142856,21,Starsky & Hutch (2004)
4883,7326,3.5,1,"Reckoning, The (2004)"
4884,7327,3.75,6,Persona (1966)
4885,7328,3.5,1,"Passion of Anna, The (Passion, En) (1969)"
4886,7333,4.25,2,"Corbeau, Le (Raven, The) (1943)"
4887,7335,4.0,1,Pickup on South Street (1953)
4888,7336,3.5,1,"Damned, The (La Caduta degli dei) (1969)"
4889,7340,2.75,4,Just One of the Guys (1985)
4890,7344,3.5,1,"Wrong Arm of the Law, The (1963)"
4891,7345,4.0,1,Agent Cody Banks 2: Destination London (2004)
4892,7346,3.125,20,"Girl Next Door, The (2004)"
4893,7347,3.3,15,Secret Window (2004)
4894,7348,3.5,3,Spartan (2004)
4895,7349,3.0,1,Broken Wings (Knafayim Shvurot) (2002)
4896,7352,4.0,2,Wilbur Wants to Kill Himself (2002)
4897,7354,3.3333333333333335,3,Mad Dog and Glory (1993)
4898,7357,3.5,1,Peyton Place (1957)
4899,7360,3.90625,16,Dawn of the Dead (2004)
4900,7361,4.1603053435114505,131,Eternal Sunshine of the Spotless Mind (2004)
4901,7362,3.25,4,Taking Lives (2004)
4902,7364,4.0,1,Intermission (2003)
4903,7366,2.9375,8,Jersey Girl (2004)
4904,7367,2.5714285714285716,14,"Ladykillers, The (2004)"
4905,7368,3.5,1,Never Die Alone (2004)
4906,7369,2.25,4,Scooby-Doo 2: Monsters Unleashed (2004)
4907,7371,4.025,20,Dogville (2003)
4908,7372,3.0,1,Ned Kelly (2003)
4909,7373,3.3780487804878048,41,Hellboy (2004)
4910,7375,3.0714285714285716,7,"Prince & Me, The (2004)"
4911,7376,3.0,6,Walking Tall (2004)
4912,7377,3.5,1,"United States of Leland, The (2003)"
4913,7379,3.5,6,The Alamo (2004)
4914,7380,3.357142857142857,7,Ella Enchanted (2004)
4915,7381,3.142857142857143,7,"Whole Ten Yards, The (2004)"
4916,7382,4.25,2,I'm Not Scared (Io non ho paura) (2003)
4917,7386,3.75,4,"Ten Commandments, The (1956)"
4918,7387,3.975,20,Dawn of the Dead (1978)
4919,7390,1.5,1,Prey for Rock & Roll (2003)
4920,7394,2.5,1,Those Magnificent Men in Their Flying Machines (1965)
4921,7395,2.75,2,Cheaper by the Dozen (1950)
4922,7396,4.0,7,Scenes From a Marriage (Scener ur ett äktenskap) (1973)
4923,7411,1.5,1,Munchies (1987)
4924,7414,2.5,1,Going in Style (1979)
4925,7419,3.7857142857142856,7,After Hours (1985)
4926,7438,3.868181818181818,110,Kill Bill: Vol. 2 (2004)
4927,7439,3.5,14,"Punisher, The (2004)"
4928,7440,3.25,2,Paper Clips (2004)
4929,7443,3.5,1,This So-Called Disaster (2003)
4930,7444,3.1904761904761907,21,13 Going on 30 (2004)
4931,7445,3.6285714285714286,35,Man on Fire (2004)
4932,7448,2.75,4,Envy (2004)
4933,7449,2.5,2,Godsend (2004)
4934,7450,2.75,4,Laws of Attraction (2004)
4935,7451,3.7564102564102564,39,Mean Girls (2004)
4936,7454,2.7083333333333335,24,Van Helsing (2004)
4937,7455,3.0,1,"Mudge Boy, The (2003)"
4938,7457,3.5,1,Breakin' All the Rules (2004)
4939,7458,3.4270833333333335,48,Troy (2004)
4940,7459,4.5,1,Carandiru (2003)
4941,7460,3.5833333333333335,6,Coffee and Cigarettes (2003)
4942,7477,2.5,1,Eye See You (D-Tox) (2002)
4943,7479,4.0,1,Watch on the Rhine (1943)
4944,7481,4.0,4,Enemy Mine (1985)
4945,7482,4.038461538461538,13,Enter the Dragon (1973)
4946,7486,4.75,2,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997)
4947,7487,4.0,1,Henry & June (1990)
4948,7492,4.0,1,Martin (1977)
4949,7493,4.0,2,"Three Faces of Eve, The (1957)"
4950,7541,3.25,4,100 Girls (2000)
4951,7560,4.0,1,Fail-Safe (1964)
4952,7561,3.5,1,Paperhouse (1988)
4953,7562,2.5,1,Dobermann (1997)
4954,7564,2.5,2,Kwaidan (Kaidan) (1964)
4955,7566,4.0,3,28 Up (1985)
4956,7569,3.8333333333333335,12,You Only Live Twice (1967)
4957,7570,3.3125,8,Octopussy (1983)
4958,7572,4.5,1,Wit (2001)
4959,7573,3.125,8,Never Say Never Again (1983)
4960,7579,3.6666666666666665,3,Pride and Prejudice (1940)
4961,7581,3.25,2,"Fountainhead, The (1949)"
4962,7584,4.0,2,Woman of the Year (1942)
4963,7587,4.0,4,"Samouraï, Le (Godson, The) (1967)"
